SEX_A,locality_A,yearbirth_A,monthbirth_A,daybirth_A,Name_A,bident_A,aident_A,ID_A,Name1_A,Name2_A,shortName1_A,join_col_x,SEX_B,locality_B,yearbirth_B,monthbirth_B,daybirth_B,Name_B,namepert_B,yearbirthpert_B,monthbirthpert_B,daybirthpert_B,sexpert_B,aident_B,bident_B,ID_B,Name1pert_B,Name2pert_B,shortName1pert_B,join_col_y,_merge,Score2,Match_Status,Predicted_Match,score_with_SLD
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,2.0,70.0,1963.0,6.0,4.0,SHIRLEY,SHILREY,1963.0,6.0,4.0,2.0,A334,E344,1904512.0,SHILREY,,SHI,0.0,both,0,0,0,0.7142857142857145
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,1.0,70.0,1964.0,11.0,28.0,KORNELL,KORNELL,1964.0,11.0,28.0,1.0,A5,E331,1816773.0,KORNELL,,KOR,0.0,both,1,0,0,2.4285714285714284
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,1.0,70.0,1970.0,7.0,23.0,JOE,SOF,1970.0,7.0,23.0,1.0,A6,E339,1878042.0,SOF,,SOF,0.0,both,8,1,0,9.666666666666668
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,1.0,70.0,1972.0,7.0,1.0,JOHN,SOHN,1972.0,7.0,1.0,1.0,A7,E338,1867627.0,SOHN,,SOH,0.0,both,3,0,0,4.25
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,1.0,70.0,1976.0,7.0,16.0,ERIC,ERIC,1976.0,7.0,16.0,1.0,A8,E345,1905463.0,ERIC,,ERI,0.0,both,3,0,0,3.0
1.0,70.0,1970.0,7.0,23.0,JOE,E339,A6,1878042,JOE,,JOE,0,1.0,70.0,1978.0,11.0,10.0,ROSS,RDSS,1978.0,11.0,10.0,,A9,E340,1882068.0,RDSS,,RDS,0.0,both,0,0,0,1.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,2.0,70.0,1949.0,8.0,1.0,AMIE,AMIE,1949.0,8.0,1.0,2.0,A332,E335,1835700.0,AMIE,,AMI,0.0,both,2,0,0,2.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1949.0,9.0,6.0,MATTHEW,MATTMEN,1949.0,9.0,6.0,1.0,A2,E332,1818785.0,MATTMEN,,MAT,0.0,both,1,0,0,1.7142857142857144
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,2.0,70.0,1958.0,7.0,10.0,PAULINE,PAULINE,1958.0,7.0,10.0,2.0,A333,E334,1833156.0,PAULINE,,PAU,0.0,both,2,0,0,2.7142857142857144
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1961.0,9.0,19.0,MICAELL,MICAELU,1961.0,9.0,19.0,1.0,A3,E342,1894191.0,MICAELU,,MIC,0.0,both,1,0,0,1.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1961.0,12.0,3.0,NEIL,MEIL,1961.0,12.0,3.0,1.0,A4,E341,1887808.0,MEIL,,MEI,0.0,both,1,0,0,1.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,2.0,70.0,1963.0,6.0,4.0,SHIRLEY,SHILREY,1963.0,6.0,4.0,2.0,A334,E344,1904512.0,SHILREY,,SHI,0.0,both,0,0,0,0.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1964.0,11.0,28.0,KORNELL,KORNELL,1964.0,11.0,28.0,1.0,A5,E331,1816773.0,KORNELL,,KOR,0.0,both,1,0,0,2.4285714285714284
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1970.0,7.0,23.0,JOE,SOF,1970.0,7.0,23.0,1.0,A6,E339,1878042.0,SOF,,SOF,0.0,both,3,0,0,4.25
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1972.0,7.0,1.0,JOHN,SOHN,1972.0,7.0,1.0,1.0,A7,E338,1867627.0,SOHN,,SOH,0.0,both,8,1,1,11.75
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1976.0,7.0,16.0,ERIC,ERIC,1976.0,7.0,16.0,1.0,A8,E345,1905463.0,ERIC,,ERI,0.0,both,3,0,0,3.0
1.0,70.0,1972.0,7.0,1.0,JOHN,E338,A7,1867627,JOHN,,JOH,0,1.0,70.0,1978.0,11.0,10.0,ROSS,RDSS,1978.0,11.0,10.0,,A9,E340,1882068.0,RDSS,,RDS,0.0,both,0,0,0,1.0
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,2.0,70.0,1949.0,8.0,1.0,AMIE,AMIE,1949.0,8.0,1.0,2.0,A332,E335,1835700.0,AMIE,,AMI,0.0,both,0,0,0,1.25
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1949.0,9.0,6.0,MATTHEW,MATTMEN,1949.0,9.0,6.0,1.0,A2,E332,1818785.0,MATTMEN,,MAT,0.0,both,1,0,0,1.0
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,2.0,70.0,1958.0,7.0,10.0,PAULINE,PAULINE,1958.0,7.0,10.0,2.0,A333,E334,1833156.0,PAULINE,,PAU,0.0,both,2,0,0,2.7142857142857144
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1961.0,9.0,19.0,MICAELL,MICAELU,1961.0,9.0,19.0,1.0,A3,E342,1894191.0,MICAELU,,MIC,0.0,both,1,0,0,1.7142857142857144
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1961.0,12.0,3.0,NEIL,MEIL,1961.0,12.0,3.0,1.0,A4,E341,1887808.0,MEIL,,MEI,0.0,both,1,0,0,2.25
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,2.0,70.0,1963.0,6.0,4.0,SHIRLEY,SHILREY,1963.0,6.0,4.0,2.0,A334,E344,1904512.0,SHILREY,,SHI,0.0,both,0,0,0,0.7142857142857145
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1964.0,11.0,28.0,KORNELL,KORNELL,1964.0,11.0,28.0,1.0,A5,E331,1816773.0,KORNELL,,KOR,0.0,both,1,0,0,1.7142857142857144
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1970.0,7.0,23.0,JOE,SOF,1970.0,7.0,23.0,1.0,A6,E339,1878042.0,SOF,,SOF,0.0,both,3,0,0,3.0
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1972.0,7.0,1.0,JOHN,SOHN,1972.0,7.0,1.0,1.0,A7,E338,1867627.0,SOHN,,SOH,0.0,both,3,0,0,3.0
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1976.0,7.0,16.0,ERIC,ERIC,1976.0,7.0,16.0,1.0,A8,E345,1905463.0,ERIC,,ERI,0.0,both,13,1,1,13.0
1.0,70.0,1976.0,7.0,16.0,ERIC,E345,A8,1905463,ERIC,,ERI,0,1.0,70.0,1978.0,11.0,10.0,ROSS,RDSS,1978.0,11.0,10.0,,A9,E340,1882068.0,RDSS,,RDS,0.0,both,0,0,0,1.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,2.0,70.0,1949.0,8.0,1.0,AMIE,AMIE,1949.0,8.0,1.0,2.0,A332,E335,1835700.0,AMIE,,AMI,0.0,both,0,0,0,0.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1949.0,9.0,6.0,MATTHEW,MATTMEN,1949.0,9.0,6.0,1.0,A2,E332,1818785.0,MATTMEN,,MAT,0.0,both,1,0,0,1.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,2.0,70.0,1958.0,7.0,10.0,PAULINE,PAULINE,1958.0,7.0,10.0,2.0,A333,E334,1833156.0,PAULINE,,PAU,0.0,both,2,0,0,2.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1961.0,9.0,19.0,MICAELL,MICAELU,1961.0,9.0,19.0,1.0,A3,E342,1894191.0,MICAELU,,MIC,0.0,both,1,0,0,1.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1961.0,12.0,3.0,NEIL,MEIL,1961.0,12.0,3.0,1.0,A4,E341,1887808.0,MEIL,,MEI,0.0,both,1,0,0,1.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,2.0,70.0,1963.0,6.0,4.0,SHIRLEY,SHILREY,1963.0,6.0,4.0,2.0,A334,E344,1904512.0,SHILREY,,SHI,0.0,both,0,0,0,0.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1964.0,11.0,28.0,KORNELL,KORNELL,1964.0,11.0,28.0,1.0,A5,E331,1816773.0,KORNELL,,KOR,0.0,both,3,0,0,3.7142857142857144
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1970.0,7.0,23.0,JOE,SOF,1970.0,7.0,23.0,1.0,A6,E339,1878042.0,SOF,,SOF,0.0,both,1,0,0,2.25
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1972.0,7.0,1.0,JOHN,SOHN,1972.0,7.0,1.0,1.0,A7,E338,1867627.0,SOHN,,SOH,0.0,both,1,0,0,2.25
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1976.0,7.0,16.0,ERIC,ERIC,1976.0,7.0,16.0,1.0,A8,E345,1905463.0,ERIC,,ERI,0.0,both,1,0,0,1.0
1.0,70.0,1978.0,11.0,10.0,ROSS,E340,A9,1882068,ROSS,,ROS,0,1.0,70.0,1978.0,11.0,10.0,ROSS,RDSS,1978.0,11.0,10.0,,A9,E340,1882068.0,RDSS,,RDS,0.0,both,7,1,1,11.75
1.0,84.0,1957.0,9.0,13.0,NORMAN,E707,,4082453,NORMAN,,NOR,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,99.0,1976.0,6.0,14.0,DANIEL,E422,A10,2359327,DANIEL,,DAN,0,1.0,99.0,1976.0,6.0,14.0,DANIEL,DANIEL,1976.0,6.0,14.0,1.0,A10,E422,2359327.0,DANIEL,,DAN,0.0,both,13,1,1,13.0
1.0,133.0,1920.0,5.0,28.0,MR STALEY,E700,A11,4047561,STALEY,,STA,0,1.0,133.0,1920.0,5.0,28.0,MR STALEY,MR STALEY,1920.0,5.0,28.0,1.0,A11,E700,4047561.0,STALEY,,STA,0.0,both,13,1,1,13.0
1.0,134.0,1976.0,2.0,24.0,DARREN,E701,A12,4049253,DARREN,,DAR,0,1.0,134.0,1976.0,2.0,24.0,DARREN,DARREN,1976.0,2.0,24.0,1.0,A12,E701,4049253.0,DARREN,,DAR,0.0,both,13,1,1,13.0
1.0,166.0,1956.0,1.0,6.0,MICHAEL R,E349,A13,1938270,MICHAEL,R,MIC,0,1.0,166.0,1956.0,1.0,6.0,MICHAEL R,MICHAEL R,1956.0,1.0,6.0,1.0,A13,E349,1938270.0,MICHAEL,R,MIC,0.0,both,13,1,1,13.0
1.0,171.0,1975.0,12.0,2.0,GEOFFREY,E440,,2486264,GEOFFREY,,GEO,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,188.0,1909.0,5.0,1.0,JOHN,E627,A14,3575957,JOHN,,JOH,0,1.0,188.0,1909.0,5.0,1.0,JOHN,JOHN,1909.0,5.0,1.0,1.0,A14,E627,3575957.0,JOHN,,JOH,0.0,both,13,1,1,13.0
1.0,195.0,1966.0,11.0,7.0,DAVID,E437,,2470259,DAVID,,DAV,0,2.0,195.0,1914.0,3.0,,ANN,ANN,1914.0,3.0,,2.0,A336,E438,2472367.0,ANN,,ANN,0.0,both,0,0,0,0.9999999999999998
1.0,197.0,1978.0,7.0,24.0,RON,E940,A15,5268299,RON,,RON,0,1.0,197.0,1978.0,7.0,24.0,RON,RON BROWN,1978.0,7.0,24.0,1.0,A15,E940,5268299.0,RON,BROWN,RON,0.0,both,13,1,1,13.0
1.0,224.0,1973.0,4.0,9.0,TONY,E939,,5262049,TONY,,TON,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,233.0,1973.0,6.0,25.0,CHRISTOPHER,E938,,5260582,CHRISTOPHER,,CHR,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,240.0,1968.0,4.0,4.0,GEOFFREY,E715,,4109313,GEOFFREY,,GEO,0,2.0,240.0,1971.0,1.0,19.0,DOROTHY,DOROTHY,1971.0,1.0,19.0,2.0,A340,E716,4109314.0,DOROTHY,,DOR,0.0,both,0,0,0,1.25
1.0,246.0,1952.0,12.0,26.0,DEREK,E379,,2093708,DEREK,,DER,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,247.0,1944.0,5.0,23.0,BRIAN,E444,A16,2510817,BRIAN,,BRI,0,1.0,247.0,1944.0,5.0,23.0,BRIAN,BRIAN,1944.0,5.0,23.0,1.0,A16,E444,2510817.0,BRIAN,,BRI,0.0,both,13,1,1,13.0
1.0,313.0,1952.0,7.0,24.0,JOE,E809,A17,4619117,JOE,,JOE,0,1.0,313.0,1952.0,7.0,24.0,JOE,JOE,1952.0,7.0,24.0,1.0,A17,E809,4619117.0,JOE,,JOE,0.0,both,13,1,1,13.0
1.0,356.0,1956.0,6.0,23.0,RAPHAEL,E616,,3540201,RAPHAEL,,RAP,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,379.0,1950.0,11.0,19.0,ADAM,E442,A18,2494455,ADAM,,ADA,0,1.0,379.0,1950.0,11.0,19.0,ADAM,ADAN,1950.0,11.0,19.0,1.0,A18,E442,2494455.0,ADAN,,ADA,0.0,both,8,1,1,11.75
1.0,402.0,1949.0,7.0,1.0,JEREMY,E378,,2085403,JEREMY,,JER,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,406.0,1915.0,8.0,1.0,PETER,E361,A19,1997146,PETER,,PET,0,1.0,406.0,1915.0,8.0,1.0,PETER,PETER,1915.0,8.0,1.0,1.0,A19,E361,1997146.0,PETER,,PET,0.0,both,13,1,1,13.0
1.0,445.0,1953.0,2.0,8.0,KEITH,E680,,3893939,KEITH,,KEI,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,453.0,1966.0,8.0,12.0,JOSHUA,E618,A20,3543765,JOSHUA,,JOS,0,1.0,453.0,1966.0,8.0,12.0,JOSHUA,JOSHUA,1966.0,8.0,12.0,,A20,E618,3543765.0,JOSHUA,,JOS,0.0,both,12,1,1,13.0
1.0,466.0,1910.0,6.0,,DAVE,E245,A21,1300920,DAVE,,DAV,0,1.0,466.0,1910.0,6.0,,DAVE,DAVE,1910.0,6.0,,,A21,E245,1300920.0,DAVE,,DAV,0.0,both,12,1,1,11.0
1.0,466.0,1919.0,3.0,,MARK,E244,,1300175,MARK,,MAR,0,1.0,466.0,1910.0,6.0,,DAVE,DAVE,1910.0,6.0,,,A21,E245,1300920.0,DAVE,,DAV,0.0,both,2,0,0,2.25
1.0,469.0,1952.0,3.0,15.0,COLIN,E577,,3356761,COLIN,,COL,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,478.0,1966.0,12.0,25.0,RYAN,E678,A22,3883200,RYAN,,RYA,0,1.0,478.0,1966.0,12.0,25.0,RYAN,RYAN,1966.0,12.0,25.0,1.0,A22,E678,3883200.0,RYAN,,RYA,0.0,both,13,1,1,13.0
1.0,478.0,1966.0,12.0,25.0,RYAN,E678,A22,3883200,RYAN,,RYA,0,2.0,478.0,1975.0,3.0,13.0,JO,JO,1975.0,3.0,13.0,2.0,A343,E677,3878804.0,JO,,JO,0.0,both,0,0,0,0.0
1.0,481.0,1959.0,9.0,15.0,KEITH,E645,A23,3688702,KEITH,,KEI,0,2.0,481.0,1958.0,9.0,5.0,PAM,PAMMIE,1958.0,9.0,5.0,2.0,A344,E646,3689975.0,PAMMIE,,PAM,0.0,both,2,0,0,2.0
1.0,481.0,1959.0,9.0,15.0,KEITH,E645,A23,3688702,KEITH,,KEI,0,1.0,481.0,1959.0,9.0,15.0,KEITH,KEITH,1959.0,8.0,13.0,1.0,A23,E645,3688702.0,KEITH,,KEI,0.0,both,9,1,0,9.0
1.0,481.0,1959.0,9.0,15.0,KEITH,E645,A23,3688702,KEITH,,KEI,0,2.0,481.0,1967.0,8.0,8.0,CLARE,CLARE,1967.0,7.0,8.0,2.0,A345,E647,3693377.0,CLARE,,CLA,0.0,both,0,0,0,0.0
1.0,481.0,1959.0,9.0,15.0,KEITH,E645,A23,3688702,KEITH,,KEI,0,1.0,481.0,1972.0,12.0,8.0,RYAN,RYAN,1972.0,12.0,8.0,1.0,A24,E644,3687489.0,RYAN,,RYA,0.0,both,1,0,0,1.0
1.0,481.0,1972.0,12.0,8.0,RYAN,E644,A24,3687489,RYAN,,RYA,0,2.0,481.0,1958.0,9.0,5.0,PAM,PAMMIE,1958.0,9.0,5.0,2.0,A344,E646,3689975.0,PAMMIE,,PAM,0.0,both,0,0,0,0.0
1.0,481.0,1972.0,12.0,8.0,RYAN,E644,A24,3687489,RYAN,,RYA,0,1.0,481.0,1959.0,9.0,15.0,KEITH,KEITH,1959.0,8.0,13.0,1.0,A23,E645,3688702.0,KEITH,,KEI,0.0,both,1,0,0,1.0
1.0,481.0,1972.0,12.0,8.0,RYAN,E644,A24,3687489,RYAN,,RYA,0,2.0,481.0,1967.0,8.0,8.0,CLARE,CLARE,1967.0,7.0,8.0,2.0,A345,E647,3693377.0,CLARE,,CLA,0.0,both,2,0,0,3.0
1.0,481.0,1972.0,12.0,8.0,RYAN,E644,A24,3687489,RYAN,,RYA,0,1.0,481.0,1972.0,12.0,8.0,RYAN,RYAN,1972.0,12.0,8.0,1.0,A24,E644,3687489.0,RYAN,,RYA,0.0,both,13,1,1,13.0
1.0,482.0,1979.0,7.0,13.0,LEONARD,E668,A25,3802677,LEONARD,,LEO,0,1.0,482.0,1979.0,7.0,13.0,LEONARD,MR LEONARD,1979.0,7.0,13.0,1.0,A25,E668,3802677.0,LEONARD,,LEO,0.0,both,13,1,1,13.0
1.0,489.0,1943.0,2.0,,JOHN,E676,,3869396,JOHN,,JOH,0,,,,,,,,,,,,,,,,,,,left_only,2,0,0,0.0
1.0,492.0,1956.0,9.0,10.0,ANTHONY PARR,E661,A26,3766339,ANTHONY,PARR,ANT,0,1.0,492.0,1956.0,9.0,10.0,ANTHONY PARR,ANTHONY PARR,1956.0,9.0,10.0,1.0,A26,E661,3766339.0,ANTHONY,PARR,ANT,0.0,both,13,1,1,13.0
1.0,492.0,1956.0,9.0,10.0,ANTHONY PARR,E661,A26,3766339,ANTHONY,PARR,ANT,0,1.0,492.0,1969.0,6.0,26.0,WILLIAM,WIWAM,1969.0,6.0,26.0,1.0,A27,E660,3764142.0,WIWAM,,WIW,0.0,both,1,0,0,1.0
1.0,492.0,1956.0,9.0,10.0,ANTHONY PARR,E661,A26,3766339,ANTHONY,PARR,ANT,0,2.0,492.0,1972.0,10.0,3.0,JO,JO,1972.0,10.0,3.0,2.0,A346,E662,3768394.0,JO,,JO,0.0,both,0,0,0,0.7142857142857145
1.0,492.0,1969.0,6.0,26.0,WILLIAM,E660,A27,3764142,WILLIAM,,WIL,0,1.0,492.0,1956.0,9.0,10.0,ANTHONY PARR,ANTHONY PARR,1956.0,9.0,10.0,1.0,A26,E661,3766339.0,ANTHONY,PARR,ANT,0.0,both,1,0,0,1.0
1.0,492.0,1969.0,6.0,26.0,WILLIAM,E660,A27,3764142,WILLIAM,,WIL,0,1.0,492.0,1969.0,6.0,26.0,WILLIAM,WIWAM,1969.0,6.0,26.0,1.0,A27,E660,3764142.0,WIWAM,,WIW,0.0,both,8,1,1,10.857142857142858
1.0,492.0,1969.0,6.0,26.0,WILLIAM,E660,A27,3764142,WILLIAM,,WIL,0,2.0,492.0,1972.0,10.0,3.0,JO,JO,1972.0,10.0,3.0,2.0,A346,E662,3768394.0,JO,,JO,0.0,both,0,0,0,0.0
1.0,494.0,1971.0,9.0,16.0,DAVID,E872,A28,4953392,DAVID,,DAV,0,2.0,494.0,1952.0,6.0,25.0,MICHELLE,MICHELLE,1952.0,6.0,25.0,2.0,A347,E874,4959405.0,MICHELLE,,MIC,0.0,both,0,0,0,0.0
1.0,494.0,1971.0,9.0,16.0,DAVID,E872,A28,4953392,DAVID,,DAV,0,2.0,494.0,1966.0,7.0,8.0,BARBARA,BARBARA,1966.0,7.0,8.0,2.0,A348,E873,4958404.0,BARBARA,,BAR,0.0,both,0,0,0,0.7142857142857145
1.0,494.0,1971.0,9.0,16.0,DAVID,E872,A28,4953392,DAVID,,DAV,0,1.0,494.0,1971.0,9.0,16.0,DAVID,MR DAVID,1971.0,9.0,16.0,1.0,A28,E872,4953392.0,DAVID,,DAV,0.0,both,13,1,1,13.0
1.0,502.0,1950.0,1.0,1.0,SAM,E751,A29,4308627,SAM,,SAM,0,1.0,502.0,1950.0,1.0,1.0,SAM,JAM,1950.0,1.0,1.0,1.0,A29,E751,4308627.0,JAM,,JAM,0.0,both,8,1,1,11.333333333333334
1.0,502.0,1950.0,1.0,1.0,SAM,E751,A29,4308627,SAM,,SAM,0,2.0,502.0,1955.0,2.0,10.0,DIANNE,DIANNE,1955.0,2.0,10.0,2.0,A351,E753,4309749.0,DIANNE,,DIA,0.0,both,0,0,0,0.8333333333333331
1.0,502.0,1950.0,1.0,1.0,SAM,E751,A29,4308627,SAM,,SAM,0,1.0,502.0,1956.0,4.0,1.0,PETER,PETER,1956.0,4.0,1.0,1.0,A30,E752,4309748.0,PETER,,PET,0.0,both,3,0,0,3.0
1.0,502.0,1956.0,4.0,1.0,PETER,E752,A30,4309748,PETER,,PET,0,1.0,502.0,1950.0,1.0,1.0,SAM,JAM,1950.0,1.0,1.0,1.0,A29,E751,4308627.0,JAM,,JAM,0.0,both,3,0,0,3.0
1.0,502.0,1956.0,4.0,1.0,PETER,E752,A30,4309748,PETER,,PET,0,2.0,502.0,1955.0,2.0,10.0,DIANNE,DIANNE,1955.0,2.0,10.0,2.0,A351,E753,4309749.0,DIANNE,,DIA,0.0,both,0,0,0,0.0
1.0,502.0,1956.0,4.0,1.0,PETER,E752,A30,4309748,PETER,,PET,0,1.0,502.0,1956.0,4.0,1.0,PETER,PETER,1956.0,4.0,1.0,1.0,A30,E752,4309748.0,PETER,,PET,0.0,both,13,1,1,13.0
1.0,509.0,1964.0,9.0,18.0,DAVID,E658,,3750799,DAVID,,DAV,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,509.0,1969.0,4.0,15.0,EAMON,E656,,3743821,EAMON,,EAM,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,510.0,1943.0,3.0,,ALEXANDER,E651,A31,3723949,ALEXANDER,,ALE,0,1.0,510.0,1943.0,3.0,,ALEXANDER,ALEXANDER,1943.0,3.0,,1.0,A31,E651,3723949.0,ALEXANDER,,ALE,0.0,both,13,1,1,11.0
1.0,516.0,1913.0,11.0,,MICHAEL,E761,A32,4352030,MICHAEL,,MIC,0,1.0,516.0,1913.0,11.0,,MICHAEL,MICHEAL,1913.0,11.0,,1.0,A32,E761,4352030.0,MICHEAL,,MIC,0.0,both,8,1,0,9.571428571428571
1.0,516.0,1913.0,11.0,,MICHAEL,E761,A32,4352030,MICHAEL,,MIC,0,2.0,516.0,1971.0,2.0,27.0,KATHERINE,CATHY,1970.0,2.0,27.0,2.0,A353,E759,4349624.0,CATHY,,CAT,0.0,both,0,0,0,0.7142857142857145
1.0,516.0,1913.0,11.0,,MICHAEL,E761,A32,4352030,MICHAEL,,MIC,0,1.0,516.0,1975.0,5.0,9.0,FRED,FREO,1975.0,5.0,9.0,1.0,A33,E760,4349626.0,FREO,,FRE,0.0,both,1,0,0,1.7142857142857144
1.0,516.0,1975.0,5.0,9.0,FRED,E760,A33,4349626,FRED,,FRE,0,1.0,516.0,1913.0,11.0,,MICHAEL,MICHEAL,1913.0,11.0,,1.0,A32,E761,4352030.0,MICHEAL,,MIC,0.0,both,1,0,0,1.7142857142857144
1.0,516.0,1975.0,5.0,9.0,FRED,E760,A33,4349626,FRED,,FRE,0,2.0,516.0,1971.0,2.0,27.0,KATHERINE,CATHY,1970.0,2.0,27.0,2.0,A353,E759,4349624.0,CATHY,,CAT,0.0,both,0,0,0,0.0
1.0,516.0,1975.0,5.0,9.0,FRED,E760,A33,4349626,FRED,,FRE,0,1.0,516.0,1975.0,5.0,9.0,FRED,FREO,1975.0,5.0,9.0,1.0,A33,E760,4349626.0,FREO,,FRE,0.0,both,8,1,1,11.75
1.0,531.0,1956.0,5.0,19.0,SAJEEVAN,E667,A34,3790127,SAJEEVAN,,SAJ,0,1.0,531.0,1956.0,5.0,19.0,SAJEEVAN,SASEENN,1956.0,5.0,19.0,1.0,A34,E667,3790127.0,SASEENN,,SAS,0.0,both,8,1,1,11.125
1.0,532.0,1965.0,3.0,20.0,MICHAEL,E653,A35,3730055,MICHAEL,,MIC,0,2.0,532.0,1938.0,9.0,5.0,SANDRA,SANDRA,1938.0,9.0,5.0,2.0,A356,E654,3732365.0,SANDRA,,SAN,0.0,both,0,0,0,0.0
1.0,532.0,1965.0,3.0,20.0,MICHAEL,E653,A35,3730055,MICHAEL,,MIC,0,1.0,532.0,1965.0,3.0,20.0,MICHAEL,MICHAEL,1965.0,3.0,20.0,1.0,A35,E653,3730055.0,MICHAEL,,MIC,0.0,both,13,1,1,13.0
1.0,532.0,1965.0,3.0,20.0,MICHAEL,E653,A35,3730055,MICHAEL,,MIC,0,2.0,532.0,1970.0,4.0,3.0,JOSEPHINE,JOSEPHINE,1970.0,4.0,3.0,2.0,A357,E655,3732366.0,JOSEPHINE,,JOS,0.0,both,0,0,0,0.5555555555555558
1.0,541.0,1966.0,10.0,1.0,DOUGIE,E880,,5009273,DOUGIE,,DOU,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,543.0,1943.0,6.0,6.0,GEOFF,E642,,3679140,GEOFF,,GEO,0,,,,,,,,,,,,,,,,,,,left_only,0,0,0,0.0
1.0,547.0,1977.0,12.0,4.0,BOB,E705,A36,4073072,BOB,,BOB,0,1.0,547.0,1977.0,12.0,4.0,BOB,BOBBIE,1978.0,12.0,4.0,1.0,A36,E705,4073072.0,BOBBIE,,BOB,0.0,both,5,1,0,7.5
